DepartamentoCodigo,Departamento,MunicipioCodigo,Municipio,AÒo,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
15,Boyac·,15325,Guayat√°,"2,024",10.7,Bajo riesgo,12.3,Bajo riesgo,0,Sin riesgo
15,Boyac·,15332,G√ºic√°n de La Sierra,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15362,Iza,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15367,Jenesano,"2,024",6.9,Bajo riesgo,6.9,Bajo riesgo,ND,ND
15,Boyac·,15368,Jeric√≥,"2,024",19.1,Riesgo medio,19.1,Riesgo medio,ND,ND
15,Boyac·,15377,Labranzagrande,"2,024",36.3,Alto riesgo,19.3,Riesgo medio,56.7,Alto riesgo
15,Boyac·,15380,La Capilla,"2,024",10.8,Bajo riesgo,10.8,Bajo riesgo,ND,ND
15,Boyac·,15401,La Victoria,"2,024",10.1,Bajo riesgo,8.9,Bajo riesgo,12.1,Bajo riesgo
15,Boyac·,15403,La Uvita,"2,024",28.3,Riesgo medio,28.3,Riesgo medio,ND,ND
15,Boyac·,15407,Villa de Leyva,"2,024",2.9,Sin riesgo,0.4,Sin riesgo,7.2,Bajo riesgo
15,Boyac·,15425,Macanal,"2,024",8.1,Bajo riesgo,8.1,Bajo riesgo,ND,ND
15,Boyac·,15442,Marip√≠,"2,024",3,Sin riesgo,0,Sin riesgo,6.6,Bajo riesgo
15,Boyac·,15455,Miraflores,"2,024",1.8,Sin riesgo,1.8,Sin riesgo,ND,ND
15,Boyac·,15464,Mongua,"2,024",42.8,Alto riesgo,42.8,Alto riesgo,ND,ND
15,Boyac·,15466,Mongu√≠,"2,024",32.7,Riesgo medio,32.7,Riesgo medio,ND,ND
15,Boyac·,15469,Moniquir√°,"2,024",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
15,Boyac·,15476,Motavita,"2,024",13.6,Bajo riesgo,14.4,Riesgo medio,12.1,Bajo riesgo
15,Boyac·,15480,Muzo,"2,024",27.3,Riesgo medio,0,Sin riesgo,58.5,Alto riesgo
15,Boyac·,15491,Nobsa,"2,024",2.5,Sin riesgo,0,Sin riesgo,4.4,Sin riesgo
15,Boyac·,15494,Nuevo Col√≥n,"2,024",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
15,Boyac·,15500,Oicat√°,"2,024",13.2,Bajo riesgo,0,Sin riesgo,39.7,Alto riesgo
15,Boyac·,15507,Otanche,"2,024",11.7,Bajo riesgo,11.7,Bajo riesgo,ND,ND
15,Boyac·,15511,Pachavita,"2,024",26.2,Riesgo medio,8.8,Bajo riesgo,87.2,Inviable sanitariamente
15,Boyac·,15514,P√°ez,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15516,Paipa,"2,024",2.7,Sin riesgo,1.7,Sin riesgo,6.5,Bajo riesgo
15,Boyac·,15518,Pajarito,"2,024",10.4,Bajo riesgo,7.3,Bajo riesgo,14,Bajo riesgo
15,Boyac·,15522,Panqueba,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15531,Pauna,"2,024",37.9,Alto riesgo,7.3,Bajo riesgo,81.5,Inviable sanitariamente
15,Boyac·,15533,Paya,"2,024",7.7,Bajo riesgo,7,Bajo riesgo,8.5,Bajo riesgo
15,Boyac·,15537,Paz de R√≠o,"2,024",6.4,Bajo riesgo,6.4,Bajo riesgo,ND,ND
15,Boyac·,15542,Pesca,"2,024",21.7,Riesgo medio,21.7,Riesgo medio,ND,ND
15,Boyac·,15550,Pisba,"2,024",14.8,Riesgo medio,14.1,Riesgo medio,15.4,Riesgo medio
15,Boyac·,15572,Puerto Boyac·,"2,024",9.6,Bajo riesgo,9.6,Bajo riesgo,ND,ND
15,Boyac·,15580,Qu√≠pama,"2,024",6.7,Bajo riesgo,7.2,Bajo riesgo,6.3,Bajo riesgo
15,Boyac·,15599,Ramiriqu√≠,"2,024",0.7,Sin riesgo,0.6,Sin riesgo,0.8,Sin riesgo
15,Boyac·,15600,R√°quira,"2,024",14.3,Riesgo medio,16.2,Riesgo medio,10.6,Bajo riesgo
15,Boyac·,15621,Rond√≥n,"2,024",5.4,Bajo riesgo,5.4,Bajo riesgo,ND,ND
15,Boyac·,15632,Saboy√°,"2,024",5.7,Bajo riesgo,5.7,Bajo riesgo,ND,ND
15,Boyac·,15638,S√°chica,"2,024",11,Bajo riesgo,11.6,Bajo riesgo,8.7,Bajo riesgo
15,Boyac·,15646,Samac√°,"2,024",1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
15,Boyac·,15660,San Eduardo,"2,024",37.4,Alto riesgo,0,Sin riesgo,81,Inviable sanitariamente
15,Boyac·,15664,San Jos√© de Pare,"2,024",8,Bajo riesgo,8,Bajo riesgo,ND,ND
15,Boyac·,15667,San Luis de Gaceno,"2,024",2.3,Sin riesgo,2.3,Sin riesgo,ND,ND
15,Boyac·,15673,San Mateo,"2,024",24.7,Riesgo medio,24.7,Riesgo medio,ND,ND
15,Boyac·,15676,San Miguel de Sema,"2,024",4.4,Sin riesgo,1.2,Sin riesgo,10,Bajo riesgo
15,Boyac·,15681,San Pablo de Borbur,"2,024",3.4,Sin riesgo,4.1,Sin riesgo,0,Sin riesgo
15,Boyac·,15686,Santana,"2,024",6.6,Bajo riesgo,6.6,Bajo riesgo,ND,ND
15,Boyac·,15690,Santa Mar√≠a,"2,024",5,Sin riesgo,6.7,Bajo riesgo,0,Sin riesgo
15,Boyac·,15693,Santa Rosa de Viterbo,"2,024",9.2,Bajo riesgo,12,Bajo riesgo,4.2,Sin riesgo
15,Boyac·,15696,Santa Sof√≠a,"2,024",1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
15,Boyac·,15720,Sativanorte,"2,024",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
15,Boyac·,15723,Sativasur,"2,024",7.9,Bajo riesgo,8.4,Bajo riesgo,7.2,Bajo riesgo
15,Boyac·,15740,Siachoque,"2,024",6.2,Bajo riesgo,2.1,Sin riesgo,14.5,Riesgo medio
15,Boyac·,15753,Soat√°,"2,024",1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
15,Boyac·,15755,Socot√°,"2,024",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
15,Boyac·,15757,Socha,"2,024",23.7,Riesgo medio,23.7,Riesgo medio,ND,ND
15,Boyac·,15759,Sogamoso,"2,024",0.3,Sin riesgo,0.3,Sin riesgo,1.2,Sin riesgo
15,Boyac·,15761,Somondoco,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15762,Sora,"2,024",24.5,Riesgo medio,17.2,Riesgo medio,30.1,Riesgo medio
15,Boyac·,15763,Sotaquir√°,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15764,Sorac√°,"2,024",5.8,Bajo riesgo,0.7,Sin riesgo,23.6,Riesgo medio
15,Boyac·,15774,Susac√≥n,"2,024",17,Riesgo medio,17,Riesgo medio,ND,ND
15,Boyac·,15776,Sutamarch√°n,"2,024",32.4,Riesgo medio,8.5,Bajo riesgo,86.4,Inviable sanitariamente
15,Boyac·,15778,Sutatenza,"2,024",8.9,Bajo riesgo,3.3,Sin riesgo,28.4,Riesgo medio
15,Boyac·,15790,Tasco,"2,024",1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
15,Boyac·,15798,Tenza,"2,024",14.1,Riesgo medio,14.1,Riesgo medio,ND,ND
15,Boyac·,15806,Tibasosa,"2,024",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
15,Boyac·,15810,Tipacoque,"2,024",25.2,Riesgo medio,7.5,Bajo riesgo,69.3,Alto riesgo
15,Boyac·,15814,Toca,"2,024",15.1,Riesgo medio,15.1,Riesgo medio,ND,ND
15,Boyac·,15816,Tog√º√≠,"2,024",6.7,Bajo riesgo,6.7,Bajo riesgo,ND,ND
15,Boyac·,15820,T√≥paga,"2,024",26,Riesgo medio,17.1,Riesgo medio,40.8,Alto riesgo
15,Boyac·,15822,Tota,"2,024",10.5,Bajo riesgo,4.8,Sin riesgo,22,Riesgo medio
15,Boyac·,15832,Tunungu√°,"2,024",21,Riesgo medio,21,Riesgo medio,ND,ND
15,Boyac·,15837,Tuta,"2,024",2.2,Sin riesgo,2.2,Sin riesgo,ND,ND
15,Boyac·,15839,Tutaz√°,"2,024",24.7,Riesgo medio,4.3,Sin riesgo,45.2,Alto riesgo
15,Boyac·,15861,Ventaquemada,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
15,Boyac·,15879,Viracach√°,"2,024",45.2,Alto riesgo,25.6,Riesgo medio,60,Alto riesgo
15,Boyac·,15897,Zetaquira,"2,024",19.3,Riesgo medio,19.3,Riesgo medio,ND,ND
23,CÛrdoba,#TODOS,#TODOS,"2,024",15.8,Riesgo medio,15.7,Riesgo medio,21.7,Riesgo medio
23,CÛrdoba,23068,Ayapel,"2,024",21.7,Riesgo medio,21.7,Riesgo medio,ND,ND
23,CÛrdoba,23162,Ceret√©,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23168,Chim√°,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23182,Chin√∫,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23189,Ci√©naga de Oro,"2,024",26.6,Riesgo medio,26.6,Riesgo medio,ND,ND
23,CÛrdoba,23350,La Apartada,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23417,Lorica,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23464,Momil,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23466,Montel√≠bano,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23500,Mo√±itos,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23555,Planeta Rica,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23570,Pueblo Nuevo,"2,024",21.7,Riesgo medio,21.7,Riesgo medio,ND,ND
23,CÛrdoba,23574,Puerto Escondido,"2,024",79,Alto riesgo,79,Alto riesgo,ND,ND
23,CÛrdoba,23580,Puerto Libertador,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23586,Pur√≠sima de La Concepci√≥n,"2,024",21.7,Riesgo medio,21.7,Riesgo medio,ND,ND
23,CÛrdoba,23660,Sahag√∫n,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23670,San Andr√©s de Sotavento,"2,024",21.7,Riesgo medio,21.7,Riesgo medio,ND,ND
23,CÛrdoba,23672,San Antero,"2,024",21.7,Riesgo medio,21.7,Riesgo medio,21.7,Riesgo medio
23,CÛrdoba,23675,San Bernardo del Viento,"2,024",32.6,Riesgo medio,32.6,Riesgo medio,ND,ND
23,CÛrdoba,23678,San Carlos,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
23,CÛrdoba,23686,San Pelayo,"2,024",10.9,Bajo riesgo,10.9,Bajo riesgo,ND,ND
23,CÛrdoba,23807,Tierralta,"2,024",54.9,Alto riesgo,54.9,Alto riesgo,ND,ND
17,Caldas,#TODOS,#TODOS,"2,024",12.1,Bajo riesgo,0.8,Sin riesgo,49.8,Alto riesgo
17,Caldas,17001,Manizales,"2,024",11.7,Bajo riesgo,0,Sin riesgo,62.9,Alto riesgo
17,Caldas,17013,Aguadas,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
17,Caldas,17042,Anserma,"2,024",3.5,Sin riesgo,1.7,Sin riesgo,29,Riesgo medio
17,Caldas,17050,Aranzazu,"2,024",7.2,Bajo riesgo,0,Sin riesgo,78.7,Alto riesgo
17,Caldas,17088,Belalc√°zar,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
17,Caldas,17174,Chinchin√°,"2,024",2.4,Sin riesgo,0,Sin riesgo,64.5,Alto riesgo
17,Caldas,17272,Filadelfia,"2,024",1.8,Sin riesgo,0,Sin riesgo,38.7,Alto riesgo
17,Caldas,17380,La Dorada,"2,024",3.7,Sin riesgo,1.8,Sin riesgo,7.6,Bajo riesgo
17,Caldas,17388,La Merced,"2,024",13.2,Bajo riesgo,0,Sin riesgo,85.5,Inviable sanitariamente
17,Caldas,17433,Manzanares,"2,024",3.2,Sin riesgo,0.1,Sin riesgo,71,Alto riesgo
17,Caldas,17442,Marmato,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
17,Caldas,17444,Marquetalia,"2,024",1,Sin riesgo,1,Sin riesgo,ND,ND
17,Caldas,17446,Marulanda,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
17,Caldas,17486,Neira,"2,024",2.8,Sin riesgo,0,Sin riesgo,6.8,Bajo riesgo
17,Caldas,17495,Norcasia,"2,024",4.4,Sin riesgo,4.4,Sin riesgo,ND,ND
17,Caldas,17513,P√°cora,"2,024",5.7,Bajo riesgo,0,Sin riesgo,71,Alto riesgo
17,Caldas,17524,Palestina,"2,024",24,Riesgo medio,1.5,Sin riesgo,56.4,Alto riesgo
17,Caldas,17541,Pensilvania,"2,024",13.3,Bajo riesgo,0,Sin riesgo,63.3,Alto riesgo
17,Caldas,17614,Riosucio,"2,024",21.7,Riesgo medio,0,Sin riesgo,72.9,Alto riesgo
17,Caldas,17616,Risaralda,"2,024",14,Bajo riesgo,0,Sin riesgo,64.5,Alto riesgo
17,Caldas,17653,Salamina,"2,024",16,Riesgo medio,0.5,Sin riesgo,66.9,Alto riesgo
17,Caldas,17662,Saman√°,"2,024",13.9,Bajo riesgo,1.8,Sin riesgo,71.6,Alto riesgo
17,Caldas,17665,San Jos√©,"2,024",29,Riesgo medio,0,Sin riesgo,67.6,Alto riesgo
17,Caldas,17777,Sup√≠a,"2,024",14.1,Riesgo medio,3.4,Sin riesgo,73.7,Alto riesgo
17,Caldas,17867,Victoria,"2,024",29.8,Riesgo medio,0,Sin riesgo,35.1,Alto riesgo
17,Caldas,17873,Villamar√≠a,"2,024",22.9,Riesgo medio,0.6,Sin riesgo,54.8,Alto riesgo
17,Caldas,17877,Viterbo,"2,024",25.7,Riesgo medio,0.1,Sin riesgo,74.4,Alto riesgo
18,Caquet·,#TODOS,#TODOS,"2,024",6.6,Bajo riesgo,6.6,Bajo riesgo,ND,ND
18,Caquet·,18001,Florencia,"2,024",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
18,Caquet·,18029,Albania,"2,024",4.3,Sin riesgo,4.3,Sin riesgo,ND,ND
18,Caquet·,18094,Bel√©n de Los Andaqu√≠es,"2,024",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
18,Caquet·,18150,Cartagena del Chair√°,"2,024",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
18,Caquet·,18205,Curillo,"2,024",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
18,Caquet·,18247,El Doncello,"2,024",4.3,Sin riesgo,4.3,Sin riesgo,ND,ND
18,Caquet·,18256,El Pauj√≠l,"2,024",2.2,Sin riesgo,2.2,Sin riesgo,ND,ND
18,Caquet·,18410,La Monta√±ita,"2,024",4.3,Sin riesgo,4.3,Sin riesgo,ND,ND
18,Caquet·,18460,Mil√°n,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
18,Caquet·,18479,Morelia,"2,024",58.8,Alto riesgo,58.8,Alto riesgo,ND,ND
18,Caquet·,18592,Puerto Rico,"2,024",7.9,Bajo riesgo,7.9,Bajo riesgo,ND,ND
18,Caquet·,18610,San Jos√© del Fragua,"2,024",5.2,Bajo riesgo,5.2,Bajo riesgo,ND,ND
18,Caquet·,18753,San Vicente del Cagu√°n,"2,024",4.8,Sin riesgo,4.8,Sin riesgo,ND,ND
18,Caquet·,18756,Solano,"2,024",13.8,Bajo riesgo,13.8,Bajo riesgo,ND,ND
18,Caquet·,18785,Solita,"2,024",10.5,Bajo riesgo,10.5,Bajo riesgo,ND,ND
18,Caquet·,18860,Valpara√≠so,"2,024",3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
85,Casanare,#TODOS,#TODOS,"2,024",2.9,Sin riesgo,2.9,Sin riesgo,4,Sin riesgo
85,Casanare,85001,Yopal,"2,024",0.7,Sin riesgo,0.3,Sin riesgo,3.2,Sin riesgo
85,Casanare,85015,Ch√°meza,"2,024",3.2,Sin riesgo,3.2,Sin riesgo,ND,ND
85,Casanare,85125,Hato Corozal,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
85,Casanare,85136,La Salina,"2,024",1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
85,Casanare,85139,Man√≠,"2,024",6.1,Bajo riesgo,6.1,Bajo riesgo,ND,ND
85,Casanare,85162,Monterrey,"2,024",3,Sin riesgo,3,Sin riesgo,ND,ND
85,Casanare,85225,Nunch√≠a,"2,024",1.8,Sin riesgo,1.8,Sin riesgo,ND,ND
85,Casanare,85230,Orocu√©,"2,024",2.5,Sin riesgo,2.5,Sin riesgo,ND,ND
85,Casanare,85250,Paz de Ariporo,"2,024",3,Sin riesgo,3,Sin riesgo,ND,ND
85,Casanare,85263,Pore,"2,024",2.6,Sin riesgo,2.6,Sin riesgo,ND,ND
85,Casanare,85300,Sabanalarga,"2,024",1.8,Sin riesgo,1.8,Sin riesgo,ND,ND
85,Casanare,85315,S√°cama,"2,024",1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
85,Casanare,85325,San Luis de Palenque,"2,024",12.7,Bajo riesgo,16.7,Riesgo medio,0.5,Sin riesgo
85,Casanare,85400,T√°mara,"2,024",6.4,Bajo riesgo,6.4,Bajo riesgo,ND,ND
85,Casanare,85410,Tauramena,"2,024",4.1,Sin riesgo,3.5,Sin riesgo,20.7,Riesgo medio
85,Casanare,85430,Trinidad,"2,024",18.2,Riesgo medio,18.2,Riesgo medio,ND,ND
85,Casanare,85440,Villanueva,"2,024",1,Sin riesgo,1,Sin riesgo,ND,ND
19,Cauca,#TODOS,#TODOS,"2,024",3.3,Sin riesgo,2.1,Sin riesgo,6.6,Bajo riesgo
19,Cauca,19022,Almaguer,"2,024",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
19,Cauca,19110,Buenos Aires,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19130,Cajib√≠o,"2,024",0,Sin riesgo,ND,ND,0,Sin riesgo
19,Cauca,19137,Caldono,"2,024",23.6,Riesgo medio,9.3,Bajo riesgo,33.1,Riesgo medio
19,Cauca,19142,Caloto,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19212,Corinto,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19256,El Tambo,"2,024",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
19,Cauca,19300,Guachen√©,"2,024",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
19,Cauca,19318,Guapi,"2,024",9.3,Bajo riesgo,18.6,Riesgo medio,0,Sin riesgo
19,Cauca,19355,Inz√°,"2,024",5.5,Bajo riesgo,0,Sin riesgo,24.8,Riesgo medio
19,Cauca,19392,La Sierra,"2,024",1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
19,Cauca,19397,La Vega,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19450,Mercaderes,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19455,Miranda,"2,024",6.3,Bajo riesgo,6.3,Bajo riesgo,ND,ND
19,Cauca,19473,Morales,"2,024",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
19,Cauca,19513,Padilla,"2,024",14.2,Riesgo medio,0,Sin riesgo,24.8,Riesgo medio
19,Cauca,19532,Pat√≠a,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19533,Piamonte,"2,024",12.4,Bajo riesgo,12.4,Bajo riesgo,ND,ND
19,Cauca,19548,Piendam√≥ - Tun√≠a,"2,024",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
19,Cauca,19573,Puerto Tejada,"2,024",1.4,Sin riesgo,0.1,Sin riesgo,4,Sin riesgo
19,Cauca,19585,Purac√©,"2,024",5.3,Bajo riesgo,0,Sin riesgo,12.3,Bajo riesgo
19,Cauca,19622,Rosas,"2,024",8.3,Bajo riesgo,8.3,Bajo riesgo,ND,ND
19,Cauca,19698,Santander de Quilichao,"2,024",1.3,Sin riesgo,2.3,Sin riesgo,0,Sin riesgo
19,Cauca,19701,Santa Rosa,"2,024",0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
19,Cauca,19743,Silvia,"2,024",4.7,Sin riesgo,4.7,Sin riesgo,ND,ND
19,Cauca,19760,Sotar√° Paispamba,"2,024",3.1,Sin riesgo,3.1,Sin riesgo,ND,ND
19,Cauca,19780,Su√°rez,"2,024",2.3,Sin riesgo,2.3,Sin riesgo,ND,ND
19,Cauca,19785,Sucre,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19807,Timb√≠o,"2,024",4.3,Sin riesgo,5.6,Bajo riesgo,3.2,Sin riesgo
19,Cauca,19809,Timbiqu√≠,"2,024",18.6,Riesgo medio,18.6,Riesgo medio,ND,ND
19,Cauca,19821,Torib√≠o,"2,024",0,Sin riesgo,0,Sin riesgo,ND,ND
19,Cauca,19824,Totor√≥,"2,024",0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
19,Cauca,19845,Villa Rica,"2,024",0.3,Sin riesgo,0,Sin riesgo,0.4,Sin riesgo
20,Cesar,#TODOS,#TODOS,"2,024",17.6,Riesgo medio,17.4,Riesgo medio,24.5,Riesgo medio
20,Cesar,20001,Valledupar,"2,024",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
20,Cesar,20011,Aguachica,"2,024",1.7,Sin riesgo,1.7,Sin riesgo,0,Sin riesgo
20,Cesar,20013,Agust√≠n Codazzi,"2,024",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
20,Cesar,20032,Astrea,"2,024",72,Alto riesgo,76.8,Alto riesgo,39.8,Alto riesgo
20,Cesar,20045,Becerril,"2,024",34.7,Riesgo medio,40,Alto riesgo,22.1,Riesgo medio
20,Cesar,20060,Bosconia,"2,024",77.2,Alto riesgo,78.6,Alto riesgo,43.2,Alto riesgo
20,Cesar,20175,Chimichagua,"2,024",68.1,Alto riesgo,68.1,Alto riesgo,ND,ND
20,Cesar,20178,Chiriguan√°,"2,024",47.7,Alto riesgo,47.7,Alto riesgo,ND,ND
20,Cesar,20228,Curuman√≠,"2,024",2.2,Sin riesgo,2.2,Sin riesgo,ND,ND
20,Cesar,20238,El Copey,"2,024",20.6,Riesgo medio,20.6,Riesgo medio,ND,ND
20,Cesar,20295,Gamarra,"2,024",31.4,Riesgo medio,29.6,Riesgo medio,36.1,Alto riesgo
20,Cesar,20310,Gonz√°lez,"2,024",3.2,Sin riesgo,3.2,Sin riesgo,ND,ND
20,Cesar,20383,La Gloria,"2,024",8.7,Bajo riesgo,8.7,Bajo riesgo,ND,ND
20,Cesar,20400,La Jagua de Ibirico,"2,024",6.3,Bajo riesgo,6.3,Bajo riesgo,ND,ND
20,Cesar,20443,Manaure Balc√≥n del Cesar,"2,024",64.3,Alto riesgo,64.3,Alto riesgo,ND,ND
20,Cesar,20517,Pailitas,"2,024",12.1,Bajo riesgo,12.1,Bajo riesgo,ND,ND
20,Cesar,20550,Pelaya,"2,024",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
20,Cesar,20570,Pueblo Bello,"2,024",24.1,Riesgo medio,24.1,Riesgo medio,ND,ND
20,Cesar,20614,R√≠o de Oro,"2,024",12.4,Bajo riesgo,12.4,Bajo riesgo,ND,ND
20,Cesar,20621,La Paz,"2,024",15.8,Riesgo medio,15.8,Riesgo medio,ND,ND
20,Cesar,20710,San Alberto,"2,024",1,Sin riesgo,1.1,Sin riesgo,0,Sin riesgo
20,Cesar,20750,San Diego,"2,024",13.9,Bajo riesgo,13.9,Bajo riesgo,ND,ND
20,Cesar,20770,San Mart√≠n,"2,024",1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
20,Cesar,20787,Tamalameque,"2,024",7,Bajo riesgo,7,Bajo riesgo,ND,ND
27,ChocÛ,#TODOS,#TODOS,"2,024",44.8,Alto riesgo,44.8,Alto riesgo,ND,ND
27,ChocÛ,27050,Atrato,"2,024",50.3,Alto riesgo,50.3,Alto riesgo,ND,ND
27,ChocÛ,27073,Bagad√≥,"2,024",20.6,Riesgo medio,20.6,Riesgo medio,ND,ND
27,ChocÛ,27205,Condoto,"2,024",38.8,Alto riesgo,38.8,Alto riesgo,ND,ND
27,ChocÛ,27787,Tad√≥,"2,024",93.6,Inviable sanitariamente,93.6,Inviable sanitariamente,ND,ND
25,Cundinamarca,#TODOS,#TODOS,"2,024",5,Sin riesgo,4.3,Sin riesgo,7,Bajo riesgo
25,Cundinamarca,25001,Agua de Dios,"2,024",1,Sin riesgo,0,Sin riesgo,3,Sin riesgo
25,Cundinamarca,25019,Alb√°n,"2,024",9.3,Bajo riesgo,8,Bajo riesgo,12.5,Bajo riesgo
25,Cundinamarca,25035,Anapoima,"2,024",3.2,Sin riesgo,2.3,Sin riesgo,3.7,Sin riesgo
25,Cundinamarca,25040,Anolaima,"2,024",9.6,Bajo riesgo,6,Bajo riesgo,14.1,Riesgo medio
25,Cundinamarca,25053,Arbel√°ez,"2,024",16.1,Riesgo medio,14.3,Riesgo medio,23.8,Riesgo medio
25,Cundinamarca,25086,Beltr√°n,"2,024",7.2,Bajo riesgo,5.7,Bajo riesgo,12.7,Bajo riesgo
25,Cundinamarca,25095,Bituima,"2,024",9.9,Bajo riesgo,9.9,Bajo riesgo,ND,ND
25,Cundinamarca,25099,Bojac√°,"2,024",4.6,Sin riesgo,4.6,Sin riesgo,ND,ND
25,Cundinamarca,25120,Cabrera,"2,024",10.8,Bajo riesgo,8.2,Bajo riesgo,18.7,Riesgo medio
25,Cundinamarca,25123,Cachipay,"2,024",8,Bajo riesgo,ND,ND,8,Bajo riesgo
25,Cundinamarca,25126,Cajic√°,"2,024",3.9,Sin riesgo,5.3,Bajo riesgo,3.1,Sin riesgo
25,Cundinamarca,25148,Caparrap√≠,"2,024",17.2,Riesgo medio,17.2,Riesgo medio,ND,ND
25,Cundinamarca,25151,C√°queza,"2,024",10.8,Bajo riesgo,10.8,Bajo riesgo,ND,ND
25,Cundinamarca,25154,Carmen de Carupa,"2,024",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
25,Cundinamarca,25168,Chaguan√≠,"2,024",19.4,Riesgo medio,19.4,Riesgo medio,ND,ND
25,Cundinamarca,25175,Ch√≠a,"2,024",3.6,Sin riesgo,3.8,Sin riesgo,3.5,Sin riesgo
25,Cundinamarca,25178,Chipaque,"2,024",4.5,Sin riesgo,3.5,Sin riesgo,9.9,Bajo riesgo
25,Cundinamarca,25181,Choach√≠,"2,024",6.1,Bajo riesgo,6.1,Bajo riesgo,ND,ND
25,Cundinamarca,25183,Chocont√°,"2,024",1,Sin riesgo,1,Sin riesgo,ND,ND
25,Cundinamarca,25200,Cogua,"2,024",5,Sin riesgo,1.5,Sin riesgo,13.1,Bajo riesgo
25,Cundinamarca,25214,Cota,"2,024",2.8,Sin riesgo,2,Sin riesgo,3.8,Sin riesgo
25,Cundinamarca,25224,Cucunub√°,"2,024",9.3,Bajo riesgo,6.1,Bajo riesgo,11.8,Bajo riesgo
25,Cundinamarca,25245,El Colegio,"2,024",7.8,Bajo riesgo,5.8,Bajo riesgo,10.7,Bajo riesgo
